id,source,country,author,rating,title,review,date,likes,version,url
tw_2078372490322333814,twitter,IN,AshyshMehra,,,"Just had an experience with blinkit @letsblinkit @blinkitcares 

They have a fault in their system which should be addressed immediately.

Their system apparently marks order as delivered even when its not after one hour without any intimation or confirmation. https://t.co/K4L1JIM5RJ",2026-07-18T06:53:10.000Z,0,,https://twitter.com/i/web/status/2078372490322333814
tw_2079545367163457703,twitter,IN,blinklabs_io,,,Never trust user supplied data. Always validate.,2026-07-21T12:33:46.000Z,28,,https://twitter.com/i/web/status/2079545367163457703
tw_2079612262013432029,twitter,IN,bc1qt1,,,"@blinklabs_io But we are an environmentally responsible company, we are trying to reduce cpu cycles.",2026-07-21T16:59:35.000Z,0,,https://twitter.com/i/web/status/2079612262013432029
tw_1899500004374663314,twitter,IN,hazy2crazy1,,,"Ordered grapes from Blinkit. Received moldy grapes which were more than 2 weeks old.
Tried reaching out to Blinkit Support 4 times but to no avail. Kept saying there is surge and to try again https://t.co/C1cRpwuJuO",2025-03-11T16:37:46.000Z,0,,https://twitter.com/i/web/status/1899500004374663314
tw_2073051340893503542,twitter,IN,PushkrajKirtane,,,This is the first order from me on blinkit and my order is not placed yet after making the payment online through gpay - Payment Receipt attached. Kindly look into this case urgent. This is the worst decision which i have taken by ordering through blinkit. I want the refund. https://t.co/fTgCRqkUb0,2026-07-03T14:28:49.000Z,3,,https://twitter.com/i/web/status/2073051340893503542
tw_2063143298592846152,twitter,IN,SulekhaMishra77,,,"1/ Blinkit scam or just terrible accounting?

I paid ₹837 in CASH (COD). The order was returned. Blinkit marked my refund as “Completed” and says the money was sent to the “original source.”

How do you refund cash to an “original source”?

I still haven’t received ₹837. 🧵",2026-06-06T06:17:48.000Z,2,,https://twitter.com/i/web/status/2063143298592846152
tw_2073695918965305446,twitter,IN,Romeo_B0,,,"Extremely disappointed with @letsblinkit. I ordered a Jal Kavach Clean Drinking Water Tap Filter (₹749) but received only the accessories—the main filter was missing. The product was not even sealed, raising serious concerns about packaging integrity and quality control. Despite providing the invoice and reporting the issue immediately, Blinkit has refused my refund, claiming they were “unable to validate” the complaint, without offering any meaningful explanation. This is unacceptable and contrary to basic consumer rights. If this matter is not resolved immediately, I will be initiating proceedings through the National Consumer Helpline ,seeking a refund . #Blinkit #ConsumerRights #India",2026-07-05T09:10:09.000Z,5,,https://twitter.com/i/web/status/2073695918965305446
tw_2079603893067997544,twitter,IN,rosaliacrave,,,lux tour argentina https://t.co/AkFnARte5Y,2026-07-21T16:26:19.000Z,34,,https://twitter.com/i/web/status/2079603893067997544
tw_2079608119454204137,twitter,IN,cheaptimedisco,,,@rosaliacrave the screenshot they posted literally saying refunds can only be requested within 10 days of purchase and it’s been sold out for months https://t.co/sMTS4nzGaI,2026-07-21T16:43:07.000Z,5,,https://twitter.com/i/web/status/2079608119454204137
tw_2038595132120035456,twitter,IN,DocRGM_,,,"Even I have caught Blinkit selling products above the MRP, but they just issue a refund. The Govt should penalize them, most consumers don't bother checking the MRP. https://t.co/UgZvTdMGPg",2026-03-30T12:32:09.000Z,1485,,https://twitter.com/i/web/status/2038595132120035456
tw_2044374525790626279,twitter,IN,VedVery5,,,"Bro I had ordered Pringles from Blinkit, and they delivered me half eaten ones. 

Although Blinkit issued me a refund of 49 rupees (that's its price), how does even such things happen? https://t.co/vQeyvyta9h",2026-04-15T11:17:24.000Z,101,,https://twitter.com/i/web/status/2044374525790626279
tw_2028453856502567174,twitter,IN,Voidscriptx,,,Update: blinkit refused to refund my money so i compromised https://t.co/G7bPL7yEEC,2026-03-02T12:54:20.000Z,621,,https://twitter.com/i/web/status/2028453856502567174
tw_1913889550293758115,twitter,IN,vivekofficial4u,,,"@Blinkit
 Absolutely pathetic service! My order (ID: ORD234446441) from your sale is missing items, and your customer care is unreachable. Fix this now or refund my money! #Blinkit #PoorService #CustomerCare #OnlineShopping #DeliveryFail #ConsumerRights #IndiaShopping",2025-04-20T09:36:41.000Z,1,,https://twitter.com/i/web/status/1913889550293758115
tw_2070795309530357886,twitter,IN,RadiantShantanu,,,"🚨 Disappointed with @letsblinkit,I purchased a Black+Decker Wet &amp; Dry Vacuum Cleaner for ₹3,239 from Blinkit. The product has a design/manufacturing defect—it repeatedly tips backward during normal use, making it unsafe and unusable.
@blinkitcares @jagograhakjago",2026-06-27T09:04:09.000Z,4,,https://twitter.com/i/web/status/2070795309530357886
tw_2070795326823567388,twitter,IN,RadiantShantanu,,,"I reported the issue immediately, shared photos &amp; videos, but Blinkit refused a replacement/refund and asked me to contact the manufacturer.
As the seller, Blinkit should help resolve defective products instead of passing responsibility.Please arrange a replacement or full refund https://t.co/dwiLV6pvus",2026-06-27T09:04:14.000Z,2,,https://twitter.com/i/web/status/2070795326823567388
tw_2079585620956213605,twitter,IN,chaitu_gaikwad,,,"@letsblinkit Very disappointed with Blinkit. I was charged twice for the same order after following the delivery partner’s instructions. Despite multiple promises, my refund is still pending. Offering a promo code instead of refunding my money to my bank account is unacceptable.",2026-07-21T15:13:43.000Z,0,,https://twitter.com/i/web/status/2079585620956213605
tw_2079609157934886975,twitter,IN,thsottiaux,,,"10M! 

New day, new usage reset for paid users of Codex and ChatGPT Work. Lands in the next hour. Enjoy. https://t.co/VUJ4S3vKDG",2026-07-21T16:47:15.000Z,3187,,https://twitter.com/i/web/status/2079609157934886975
tw_2079614444972253357,twitter,IN,bolayer,,,"@thsottiaux @thsottiaux you gotta give people who used a banked reset in the last 24hrs their shit back please, what a waste. I used it last night, go to bed wake up and there's I literally didn't use it at all.",2026-07-21T17:08:15.000Z,1,,https://twitter.com/i/web/status/2079614444972253357
tw_2079586001367011450,twitter,IN,chaitu_gaikwad,,,"@albinder Very disappointed with Blinkit. I was charged twice for the same order after following the delivery partner’s instructions. Despite multiple promises, my refund is still pending. Offering a promo code instead of refunding my money to my bank account is unacceptable.",2026-07-21T15:15:14.000Z,0,,https://twitter.com/i/web/status/2079586001367011450
tw_1920878442536431717,twitter,IN,AreyShaikhSahab,,,"@letsblinkit delivered curd, bread, and eggs instead of capsicum to the jain family..  order id is ORD261702038 and blinkit resolution is just a refund #blinkit , It's totally the delivery person's mistake; why did he take multiple orders if he couldn't process them? 😡 https://t.co/WyOo9SkM1V",2025-05-09T16:28:03.000Z,1,,https://twitter.com/i/web/status/1920878442536431717
tw_1918195677437296758,twitter,IN,ShikhaaDhariwal,,,"Received poor quality products (mouse-eaten cashews) and (unripe mangoes instead of ripe ones).Despite requesting a refund, Blinkit provided a coupon visible only in the chat box, which can't be applied during payment.This is the third time this issue has occurred @letsblinkit",2025-05-02T06:47:42.000Z,3,,https://twitter.com/i/web/status/1918195677437296758
tw_1969348816613544050,twitter,IN,SatvikSehgal,,,"@letsblinkit - I am sharing the order details over DM which has been terribly messed up. 

The team hasn't been helpful. Pls check and resolve.",2025-09-20T10:32:01.000Z,0,,https://twitter.com/i/web/status/1969348816613544050
tw_1969371712409256216,twitter,IN,blinkitcares,,,"@SatvikSehgal Hi Satvik, we are extremely sorry for the experience you had with us. Please grant us some time to investigate this matter, and we will promptly provide you with an update. ~MS",2025-09-20T12:03:00.000Z,0,,https://twitter.com/i/web/status/1969371712409256216
tw_1969373346782724199,twitter,IN,SatvikSehgal,,,"@blinkitcares @albinder - team has a mandate where they can not refund back to the original form of payment and mandatory to offer a refund in Blinkit wallet. Makes no sense. 

No one as per the team in Blinkit can do a refund to the original form of payment. What gives?",2025-09-20T12:09:29.000Z,2,,https://twitter.com/i/web/status/1969373346782724199
tw_1663019479734054913,twitter,IN,mayank_sehgal,,,"How many of you use Blinkit ? 

I am going to share a idiotic theory here.. 
bought ample of products to distribute to the needy. 

Their delivery partner came with 3 packets lesser. 

Delivery guy marked the products delivered and asked me to raise a ticket on customer care

Customer care says, refund not possible since they can’t validate from delivery partner 

3 times I waited that they would either deliver the product or issue refund. 

They aren’t doing any. 

Since I had to distribute, I bought the missing stuff from market and did my good deed. 

Blinkit is stuck at non refund case. 

What do you think about this case? 
Is Blinkit right about refund ?",2023-05-29T03:08:36.000Z,9,,https://twitter.com/i/web/status/1663019479734054913
tw_2075260510040408477,twitter,IN,CountryGulshan,,,"A man ordered groceries worth ₹1,274 from Blinkit.

After the delivery, he noticed that some items were missing, so he contacted Blinkit customer support. The company assured him that a refund would be processed.

However, before the refund was credited, a man allegedly arrived at his home and aggressively questioned him about the complaint. He reportedly demanded to see which items were missing.

The customer, who was living alone in a rented house in South India, claimed he felt intimidated because the man was local. According to him, he was pressured into giving up the refund amount.

The incident has raised questions about how complaints are handled and whether delivery partners and store staff are being properly trained to deal with customers in a professional manner.",2026-07-09T16:47:16.000Z,970,,https://twitter.com/i/web/status/2075260510040408477
tw_1480562552312528896,twitter,IN,Shiba14542,,,"An authorized transaction happened with my paytm some one used my paytm money on grofers(blinkit)
#paytmfraud #grofersfraud #fraudtransaction
Please refund my money back https://t.co/VwTEBkwCc1",2022-01-10T15:29:54.000Z,3,,https://twitter.com/i/web/status/1480562552312528896
tw_2079477958629343528,twitter,IN,pankajk83,,,"@deepigoyal
@blinkitcares Been a long time customer of blink it ..today was the first time I asked for a return .. the item is intact .  Your supporting said no return.. I said I will stop being a customer.. they said ok ..so goodbye.. just for 200 rupees. What a shame",2026-07-21T08:05:54.000Z,0,,https://twitter.com/i/web/status/2079477958629343528
tw_2069618161725710783,twitter,IN,suritalreja,,,"Blinkit seems to have become smarter.

Yesterday, I ordered a pack of 30 eggs, but 8 of them arrived broken.

When I tried to raise a complaint, I noticed that the app no longer allows image uploads from the gallery. You can only click a photo or record a video using the camera before submitting it, possibly to prevent people from using AI-generated or edited images.

Another positive change was that Blinkit refunded only the value of the 8 broken eggs. Earlier, they would often refund the cost of the entire pack.

Good to see e-commerce platforms becoming smarter and improving their processes.",2026-06-24T03:06:36.000Z,10865,,https://twitter.com/i/web/status/2069618161725710783
tw_1832475072180973649,twitter,IN,priyansh_who,,,Update: blinkit refused to refund my money so i compromised https://t.co/6I3SFEUem5,2024-09-07T17:44:37.000Z,15802,,https://twitter.com/i/web/status/1832475072180973649
tw_1931907422873960483,twitter,IN,matkewali,,,"Switch zomato and swiggy. Zomato once took 2 hours and still didn’t deliver and did not even want to cancel and give a refund. 
Blinkit and swiggy both give expired and spoilt items at times. Blinkit gave me a safeda mango instead of imam pasand, which is abt Rs 169/pc. All others yes.",2025-06-09T02:53:17.000Z,13,,https://twitter.com/i/web/status/1931907422873960483
tw_2069697973563662386,twitter,IN,Akshatgupta2721,,,"@suritalreja I think few months back, Deepinder Goyal said it in Raj Shamani's podcast that people use AI generated images in Zomato and Blinkit to claim refund. Many suggested why would you allow photo upload from gallery, simple switch it off. I think he followed those advices.",2026-06-24T08:23:44.000Z,6,,https://twitter.com/i/web/status/2069697973563662386
tw_2057333701718282497,twitter,IN,shrutttttts,,,Dediya blinkit mdc ne refund,2026-05-21T05:32:32.000Z,2,,https://twitter.com/i/web/status/2057333701718282497
tw_1941431562626904391,twitter,IN,kaushik1sharad,,,#blinkit #zamato refund my money,2025-07-05T09:38:49.000Z,2,,https://twitter.com/i/web/status/1941431562626904391
tw_2041939267610685715,twitter,IN,TejinderSsodhi,,,"Ordered ice creams from @letsblinkit in Jammu. Stored them properly, opened the pack after dinner — and found a HALF-CONSUMED ice cream inside the Blinkit pack.

This is not negligence. This is a serious health risk.

Refund offered. Refused.

I will be taking this to consumer court. Customers are not disposable. Accountability matters. @jagograhakjago @albinder @fssaiindia @Divcomjammu 

My daughter is so hurt that she says that she will never trust Blinkit now as Blinkit is a scam. @deepigoyal 

#ConsumerRights #FoodSafety #Jammu #Blinkit",2026-04-08T18:00:33.000Z,692,,https://twitter.com/i/web/status/2041939267610685715
tw_2042657841216131111,twitter,IN,YMehta_,,,"Ordered food from @zomato after paying 30% extra to them.

Estimated delivery time was 20 mins.

After 50 mins the order didn’t get delivered yet.

Escalated this issue to the Zomato customer support who is actually the bot.

The bot replied order will arrive in next 1 mins and they did this for next 7 minutes.

The delivery boy took the order and he is almost 1 kms away from my home and restaurant.

The restaurant is just 2 mins walk from my home.

The delivery boy is somewhere in Malad, enjoying the food and saying order can’t be delivered. For refund contact customer support who is actually the bot. What should I do of such experience.",2026-04-10T17:35:54.000Z,1187,,https://twitter.com/i/web/status/2042657841216131111
tw_2042825710314947068,twitter,IN,rahul1986rana,,,@YMehta_ @zomato When it comes to support I feel zomato is the worst among the lot and specially blinkit..there refund policy is a complete scam . Have closed both blinkit n zomato accounts . Most of the time I order direct and use instamart for immediate items.,2026-04-11T04:42:57.000Z,2,,https://twitter.com/i/web/status/2042825710314947068
tw_2075579433877229887,twitter,IN,Chandra99269421,,,"@CountryGulshan blinkit gives you refund instantly without any action or investigation, but debits from the riders salary, its totally a blinkit issue",2026-07-10T13:54:34.000Z,3,,https://twitter.com/i/web/status/2075579433877229887
tw_1922224563066134687,twitter,IN,shivaye07kumar,,,"Ordered @gonoise  product from @blinkitcares and got scammed . Blinkit support denied me to give refund and replacement . Filed a legal complaint to delhi police 
 @deepigoyal https://t.co/MJ7zDb9mW0",2025-05-13T09:37:03.000Z,18,,https://twitter.com/i/web/status/1922224563066134687
tw_2059501469762822622,twitter,IN,GyanJaraHatke,,,"कल मैंने .@letsblinkit से कुछ order किया। product बेकार निकला तो मैंने return कर दिया और blinkit वालो को बोल दिया पे refund original source में भेज दो। इन्होंने भेज दिया।
लेकिन क्योकि इन भड़वे .@airtelbank वालो ने मेरे account में incoming UPI payment बन कर रखे हैं। (for the so called security reasons to protect me) probably इन्हें डर होगा के इनकी अम्मा जो कोठा चलती हैं। कहीं उसका payment मेरे account में ना आ जाए और में कहीं फस ना जाऊ।
तो क्योकि इन हराम खोर, भड़वे, गटर की पैदाइश .@airtelbank वालो ने मेरे account में incoming UPI payment suspend कर रखा है। इस वजह से अब वो refund वापस नहीं आ रहा।
और blinkit वाले बोल रहे हैं। के हमने payment भेज दिया। अब तुम जानो तुम्हारा काम जाने।🤬🤬🤬🤬🤬🤬
डूब गए अपने पैसे।🤬🤬🤬🤬🤬",2026-05-27T05:06:28.000Z,205,,https://twitter.com/i/web/status/2059501469762822622
tw_1699668387885166599,twitter,IN,YKSathyakumar,,,"@letsblinkit @blinkitcares  @blinkiteng 
In the order ORD032338316, i have ordered a tender coconut for 52 rupees, the amount of water in that is less than 70ml.. this is the third time i am facing this problem.
Blinkit support is awful. Issue not resolved. https://t.co/pYyFPGudfy",2023-09-07T06:18:16.000Z,1,,https://twitter.com/i/web/status/1699668387885166599
tw_1699669323869274454,twitter,IN,YKSathyakumar,,,"Both the time The response from blinkit is as below
1. We could not validate quality of product in video/image
2. these products are delivered as per the ordered number of units and do not depend on the size of the product.

So Customer to bare the cost of poor quantity??",2023-09-07T06:21:59.000Z,1,,https://twitter.com/i/web/status/1699669323869274454
tw_1699671012638638521,twitter,IN,YKSathyakumar,,,"ORD045503892 i paid 68 rupeeyfor such a poor quality and quantity.

Blinkit refused to refund or proper response.

Responded that customer is responsible for quantity..!

Awful.! https://t.co/FwBJJq5Qrh",2023-09-07T06:28:42.000Z,1,,https://twitter.com/i/web/status/1699671012638638521
tw_2079549884940923201,twitter,IN,ramveertanwarg,,,"Dear Blinkit, I really appreciate your business model and the convenience you bring. One small suggestion: please encourage regular fitness and emission checks for the vehicles used by your delivery partners. I just saw one emitting excessive smoke. Keeping these vehicles well-maintained would help reduce air pollution and make your green impact even stronger. 🌱🚲 @letsblinkit @blinkitcares",2026-07-21T12:51:43.000Z,8,,https://twitter.com/i/web/status/2079549884940923201
tw_2079465073618382898,twitter,IN,NDTVProfitIndia,,,"A LinkedIn post by Mansi Sharma about a Blinkit delivery partner has resonated online, after she accidentally sent her order to a saved address 3 kilometres away.

Sharma said the delivery partner called when he couldn't find her, and after she realised the mistake, he agreed to drive to her correct location. 

When she offered him Rs 100 extra, she said he handed it back, explaining that going the extra mile lifts his rating from 4.2 to 4.8. ""Yahi meri appraisal hai,"" he told her.

Sharma, who holds an MBA, said the delivery partner understood performance metrics better than most managers she knows.",2026-07-21T07:14:42.000Z,11,,https://twitter.com/i/web/status/2079465073618382898
tw_2079558988761534721,twitter,IN,nareshns33,,,"Hi @letsblinkit @blinkitcares 

This is terrible

I ordered at 5: 26 (it was showing 13 min delivery time) and I waited till 5:45 it was still showing same time and my train time was 5:50. I called your delivery partner, he was asking for Otp and he was 11-13 min away. (1/2) https://t.co/bDj5YBVFtn",2026-07-21T13:27:53.000Z,0,,https://twitter.com/i/web/status/2079558988761534721
tw_2076247197025501203,twitter,IN,autodevot,,,"A #Blinkit delivery agent rides on footpath in #Bengaluru, and doesn't seem to understand what a foothpath is. When confronted, he says ""Next time aisa nahi hota"".

Location: Hegde Nagar Main Road, next to Cult gym.

@blrcitytraffic 
@Hennurutrps1234 
@letsblinkit 
@blinkitcares https://t.co/vMey6h9UBJ",2026-07-12T10:08:01.000Z,221,,https://twitter.com/i/web/status/2076247197025501203
tw_2056620650748600572,twitter,IN,biharigurl,,,"A Blinkit delivery partner. A cricket bat. And one silent gesture  kissing the bat before leaving for work. That moment stayed with us. Because passion doesn’t ask where you come from, what you wear, or what your job title is. https://t.co/nlsU8YwdV8",2026-05-19T06:19:07.000Z,7493,,https://twitter.com/i/web/status/2056620650748600572
tw_2057338664452329955,twitter,IN,DocRGM_,,,"Blinkit Delivery Guy Campaigns For Cockroach Janta Party... If This Continues, CJP Will Win Every Single Election In India. https://t.co/vnJmvp9SHx",2026-05-21T05:52:15.000Z,7133,,https://twitter.com/i/web/status/2057338664452329955
tw_2006008309409865963,twitter,IN,Deadlykalesh,,,"Road rage kalesh:
Blinkit delivery guy got brutally beaten up by car driver and Co passanger over minor crash.
📍Nagpur MH. https://t.co/B14ga41tHb",2025-12-30T14:23:45.000Z,469,,https://twitter.com/i/web/status/2006008309409865963
tw_1948101815830298922,twitter,IN,BrethrenIndia,,,"Christian Lady's response and tone made this Bajrang Dal Blinkit delivery boy look like a kid.

✝️ Lady: I am Christian. What do you have to with my religion?

Boy: We won't argue with you ma'am, It is our work bla bla 

✝️ Lady: Just send my order.

Boy: Okay Ma'am okay ma'am 🤡 https://t.co/BxyPQMZwQa",2025-07-23T19:24:01.000Z,1771,,https://twitter.com/i/web/status/1948101815830298922
tw_2079263959316849109,twitter,IN,pearlyrainbow,,,@blinkitcares order not delivered and marked delivered 40 mins ago. Deliver agent said larahe hai and then never came. Now not picking calls. What a shitty service and now chat is also not working to take not delivered as option.,2026-07-20T17:55:33.000Z,0,,https://twitter.com/i/web/status/2079263959316849109
tw_2079545715643302076,twitter,IN,AmitTiw73779776,,,"Today I purchased Boat airdopes  from @letsblinkit  for a gift but latter the birthday girl found the box opened and empty.
Now Blinkit refused to attend the complaint and said it was checked before delivery.

1/2
@blinkitcares https://t.co/jsF4WUpklM",2026-07-21T12:35:09.000Z,0,,https://twitter.com/i/web/status/2079545715643302076
tw_1974115460972228905,twitter,IN,eternalxflames_,,,This is what happened with me today while ordering from Blinkit. The delivery guy asked for my address again and then touched me inappropriately. This is NOT acceptable. @letsblinkit please take strict action. #Harassment #Safety @letsblinkit ...is women safety is joke in India? https://t.co/aAsjcT3mnO,2025-10-03T14:12:57.000Z,7868,,https://twitter.com/i/web/status/1974115460972228905
tw_2079049801233232084,twitter,IN,QM_Ashwin,,,"@blinkitcares do you care? Order ORD39929861101 wasn't delivered and marked delivered by your delivery person. When I called, he rudely said, ' Do a complaint '. 
What kind of customer exp is this? 
If you can't control your delivery person atleast make it OTP based delivery.",2026-07-20T03:44:34.000Z,0,,https://twitter.com/i/web/status/2079049801233232084
tw_2079222539478499735,twitter,IN,NikhilK42412916,,,Blinkit is fake they dont give delivery on time and tale extra delivery charges i will do with zepto beacuse they are genuinely @letsblinkit @blinkitcares,2026-07-20T15:10:58.000Z,0,,https://twitter.com/i/web/status/2079222539478499735
tw_2063280290504855703,twitter,IN,VegBiryani108,,,Blinkit delivery boy rescues snake! 👀 https://t.co/JIbrxUJOme,2026-06-06T15:22:09.000Z,192,,https://twitter.com/i/web/status/2063280290504855703
tw_1947857816536158238,twitter,IN,Vtxt21,,,"In Ghaziabad, UP, a Bajrangdal leader stopped a Blinkit delivery boy from delivering Chicken to a customer, saying no one should eat Non-veg during Sawan

He got the tip from a Bajrangdal member who works at Blinkit

This is what 11 years of Modi rule has done to India 😵‍💫 https://t.co/ejAY8cU2f7",2025-07-23T03:14:27.000Z,602,,https://twitter.com/i/web/status/1947857816536158238
tw_2078872712383217943,twitter,IN,gupta_rekha,,,"अपने जन्मदिन पर आप सभी की शुभकामनाओं, आशीर्वाद और अपार स्नेह के लिए मैं हृदय से आभारी हूं।

आज मुझे सबसे अनमोल उपहार देना चाहें, तो अपने आसपास एक पौधा अवश्य लगाएं। दिल्ली में 70 लाख पेड़-पौधे लगाने के हमारे संकल्प को पूरा करने में अपना योगदान दें। आपका लगाया हर पौधा दिल्ली के भविष्य के लिए एक अमूल्य आशीर्वाद होगा।

आइए, हम सब मिलकर हरित दिल्ली, विकसित दिल्ली और विकसित भारत के निर्माण में अपना योगदान दें।",2026-07-19T16:00:52.000Z,892,,https://twitter.com/i/web/status/2078872712383217943
tw_2078886769937011122,twitter,IN,corporate_mahi,,,"🎂 #HappyBirthday to #DelhiCM #RekhaGupta Ji! 💐
On this auspicious day, we extend our warmest wishes to

Hon. CM of Delhi, Smt. **Rekha Gupta Ji**, on her birthday! 

🚩 We pray for your long life, boundless energy, and excellent health as you continue to spearhead the vision of a modern, world-class capital. 🙏

Under your stellar leadership, Delhi is undergoing a massive urban transformation. 

Here is a look at the major development milestones defining your tenure:

🥇 **1. Relief for the Backbone of Delhi: Gig Workers & Drivers**
 * **The Initiative:** Setting up massive, state-of-the-art **Cooling Zones** across the city.

 * **The Impact:** Providing a vital summer oasis for over 10 Lakh delivery partners (Swiggy, Zomato, Blinkit) and auto drivers. Equipped with climate control, fresh water, and clean resting bays, it ensures dignity of labor during extreme heat.

🏙️ **2. Smart Roads: Giving Delhi a World-Class Feel**
 * **The Initiative:** Deployment of automated **Mist Systems and Water Sprinklers** mounted directly onto 1,000+ streetlights and transit corridors.

 * **The Impact:** Not only does it effectively bring down dust pollution, but it completely elevates urban aesthetics. Driving down these refreshed green corridors truly makes Delhiites feel like they are cruising through Singapore! 🇸🇬✨

🌊 **3. Mission Yamuna Rejuvenation**
 * **The Initiative:** Fast-tracking decentralized STPs (Sewage Treatment Plants) and strict chemical effluent filtering.
 * **The Impact:** Taking aggressive, structural steps to stop waste inflow into the Yamuna river. The focus is shifting heavily toward returning the river to its natural ecological glory.

🌱 **4. Next-Gen Waste Management**
 * **The Initiative:** Setting up mega waste-to-energy plants and automating local municipal segregation.
 * **The Impact:** Phasing out the historic landfill eyesores of Delhi, turning urban dry waste into green electricity, and pushing the city towards a zero-waste circular economy.

🌧️ **5. Smart Outflow & Rainwater Management**
 * **The Initiative:** Overhauling the ancient drainage masterplan and installing automated retention reservoirs.
 * **The Impact:** Tackling seasonal waterlogging with engineered slopes while simultaneously driving massive ground-water recharging initiatives across the NCR.

🏫 **6. Elevating Education & Health Foundations**
 * **The Initiative:** Continuing the massive upgrade of Delhi’s public school infrastructure and standardizing accessible primary healthcare.
 * **The Impact:** Ensuring that the children and families of Delhi receive best-in-class fundamental rights right at their doorstep.
> *""Good governance is not just about changing infrastructure, it's about changing the quality of citizens' daily lives.""*
> 
Thank you for your tireless dedication, CM Sahiba! May this year bring you unparalleled success in building a brighter, cleaner, and smarter Delhi. 🇮🇳❤️
#HappyBirthdayCM #DelhiTransformation #RekhaGupta #DelhiDevelopment #GoodGovernance",2026-07-19T16:56:44.000Z,1,,https://twitter.com/i/web/status/2078886769937011122
tw_2079206094250070139,twitter,IN,shinde_vishnu31,,,"Ordered on Blinkit at 7:23 PM. Delivered by 7:29 PM.

Just 6 minutes, despite the rain.
Absolutely insane execution.",2026-07-20T14:05:37.000Z,1,,https://twitter.com/i/web/status/2079206094250070139
tw_2078889389380518236,twitter,IN,NalinisKitchen,,,"This is Shruti Sharma.

After moving to Europe, she realized that many things are much easier in India, but people don't appreciate them and take them for granted.

1) Doorstep everything

India: Groceries, medicines, food -everything comes home.
Portugal: Many things still require physical pickup.

2) Running on last minute mode

India: Many things can be managed instantly or urgently.
Portugal: Life totally depends on appointment and planning.

3) Fast delivery culture

India: 10minute, same day, next day delivery can feels normal now.
Portugal: Even next day delivery can feel ‘fast’

4) Medical facility and medicine access

India: Easily get appointment of Doctors, pharmacies everywhere, easy medicine access.
Portugal: Healthcare systems are structured but slower for small needs.

5) Transportation convenience 

India: Autos, cabs, local transport constantly available.
Portugal: Transport is organised we get bus, metro, train but significantly little expensive.

6) Daily worker availability

India: Electrician, plumbers are often available quickly.
Portugal: Appointment and labour costs feel heavier.

7) Repair culture

India: almost anything can be repaired cheaply nearby.
Portugal: There is no repair culture instead people often replace.",2026-07-19T17:07:08.000Z,302,,https://twitter.com/i/web/status/2078889389380518236
tw_2079048643651555707,twitter,IN,office_das,,,"@NalinisKitchen The same thing is happening in Britain.
99 Percent is same as you have mentioned in England. Even if you want
To modify your own house, it may take
Months to get the clearance from the
Council. Then you can start the work
With your Approved documents with
Approved Buiders only.",2026-07-20T03:39:58.000Z,1,,https://twitter.com/i/web/status/2079048643651555707
tw_2079074839810408754,twitter,IN,office_das,,,"@NalinisKitchen Blinkit. Zepto. Other 10 मिनिट्स delivery
Sites, Apps you can't imagine even in
England..!!",2026-07-20T05:24:03.000Z,1,,https://twitter.com/i/web/status/2079074839810408754
tw_2036797361335493072,twitter,IN,lakshaymehta08,,,"Unable to speak, yet unstoppable. 

This man can’t speak but still works hard every day as a Blinkit delivery worker 🥺

Another fine example of ‘Men are brave’ 👏🏻 https://t.co/8MEENqQ6XZ",2026-03-25T13:28:27.000Z,6470,,https://twitter.com/i/web/status/2036797361335493072
tw_2039709407270010961,twitter,IN,cryptowalax,,,"Raghav Chadha out as Rajya Sabha Deputy Leader. Speaking time cut. AAP moving on.
But the record stays.

₹10 airport chai. 28-day recharge scam exposed. Went undercover as a Blinkit delivery boy. Fought for crypto, paternity leave, Right to Recall.
Titles come and go.
Work is forever.
@raghav_chadha 

#RaghavChadha #AamAadmiParty #RajyaSabha #ParliamentWork #IndianPolitics",2026-04-02T14:19:53.000Z,6205,,https://twitter.com/i/web/status/2039709407270010961
tw_2079395819128771045,twitter,IN,rachnaiyer1,,,"@letsblinkit @albinder kindly help. In one of the locality,since yesterday blinkit isn't delivering saying currently delivery unavailable. It's a prime location of thane and I need to urgently send stuff to old age home to my aunt. Really unfair",2026-07-21T02:39:31.000Z,0,,https://twitter.com/i/web/status/2079395819128771045
tw_2078547929078636745,twitter,IN,kunalsharma1284,,,"Ordered whey protein from Blinkit. Delivered product has NO batch number, NO MFG date, NO expiry.
This is a direct FSSAI violation for a consumable product.
Invoice shows licensed seller (Blink Commerce Pvt Ltd), yet such negligence?
Filing complaint with consumer forum &amp; FSSAI.",2026-07-18T18:30:18.000Z,0,,https://twitter.com/i/web/status/2078547929078636745
